"Date","Value"
"02/11/2020",29276.34
"02/12/2020",29551.42
"02/13/2020",29423.31
"02/14/2020",29398.08
"02/18/2020",29232.19
"02/19/2020",29348.03
"02/20/2020",29219.98
"02/21/2020",28992.41
"02/24/2020",27960.8
"02/25/2020",27081.36
"02/26/2020",26957.59
"02/27/2020",25766.64
"02/28/2020",25409.36
"03/02/2020",26703.32
"03/03/2020",25917.41
"03/04/2020",27090.86
"03/05/2020",26121.28
"03/06/2020",25864.78
"03/09/2020",23851.02
"03/10/2020",25018.16
"03/11/2020",23553.22
"03/12/2020",21200.62
"03/13/2020",23185.62
"03/16/2020",20188.52
"03/17/2020",21237.38
"03/18/2020",19898.92
"03/19/2020",20087.19
"03/20/2020",19173.98
"03/23/2020",18591.93
"03/24/2020",20704.91
"03/25/2020",21200.55
"03/26/2020",22552.17
"03/27/2020",21636.78
"03/30/2020",22327.48
"03/31/2020",21917.16
"04/01/2020",20943.51
"04/02/2020",21413.44
"04/03/2020",21052.53
"04/06/2020",22679.99
"04/07/2020",22653.86
"04/08/2020",23433.57
"04/09/2020",23719.37
"04/13/2020",23390.77
"04/14/2020",23949.76
"04/15/2020",23504.35
"04/16/2020",23537.68
"04/17/2020",24242.49
"04/20/2020",23650.44
"04/21/2020",23018.88
"04/22/2020",23475.82
"04/23/2020",23515.26
"04/24/2020",23775.27
"04/27/2020",24133.78
"04/28/2020",24101.55
"04/29/2020",24633.86
"04/30/2020",24345.72
"05/01/2020",23723.69
"05/04/2020",23749.76
"05/05/2020",23883.09
"05/06/2020",23664.64
